Year,Gender,Sport,Total Expense,Operating Expense,Undergrads,School
2015,Women,Basketball,132746,33208,810,Knox College
2015,Women,Soccer,114883,43611,810,Knox College
2015,Women,Softball,74174,27662,810,Knox College
2015,Women,Swimming,15140,12390,810,Knox College
2015,Women,Tennis,36622,11436,810,Knox College
2015,Women,Total,529576,180394,810,Knox College
2015,Women,Track and Field Indoor,27114,8236,810,Knox College
2015,Women,Track and Field Outdoor,27115,8623,810,Knox College
2015,Women,Track and Field X Country,19901,12761,810,Knox College
2015,Women,Volleyball,81881,22467,810,Knox College
2016,Men,Baseball,145932,60426,539,Knox College
2016,Men,Basketball,189041,69091,539,Knox College
2016,Men,Football,326779,108854,539,Knox College
2016,Men,Golf,36539,18825,539,Knox College
2016,Men,Soccer,123945,43130,539,Knox College
2016,Men,Swimming,12592,9109,539,Knox College
2016,Men,Tennis,32857,7997,539,Knox College
2016,Men,Total,954178,362653,539,Knox College
2016,Men,Track and Field Indoor,34392,14839,539,Knox College
2016,Men,Track and Field Outdoor,28985,12366,539,Knox College
2016,Men,Track and Field X Country,23116,18016,539,Knox College
2016,Women,Basketball,138687,42857,786,Knox College
2016,Women,Golf,31030,14051,786,Knox College
2016,Women,Soccer,136815,47293,786,Knox College
2016,Women,Softball,92134,30400,786,Knox College
2016,Women,Swimming,17891,14408,786,Knox College
2016,Women,Tennis,40785,11149,786,Knox College
2016,Women,Total,632239,233077,786,Knox College
2016,Women,Track and Field Indoor,30847,13224,786,Knox College
2016,Women,Track and Field Outdoor,31120,13224,786,Knox College
2016,Women,Track and Field X Country,23658,18558,786,Knox College
2016,Women,Volleyball,89272,27913,786,Knox College
2017,Men,Baseball,134631,60398,567,Knox College
2017,Men,Basketball,146371,47968,567,Knox College
2017,Men,Football,355700,85863,567,Knox College
2017,Men,Golf,73894,43359,567,Knox College
2017,Men,Soccer,144282,46303,567,Knox College
2017,Men,Swimming,10665,7350,567,Knox College
2017,Men,Tennis,27340,8643,567,Knox College
2017,Men,Total,976029,332170,567,Knox College
2017,Men,Track and Field Indoor,32444,11785,567,Knox College
2017,Men,Track and Field Outdoor,33298,12610,567,Knox College
2017,Men,Track and Field X Country,17404,7891,567,Knox College
2017,Women,Basketball,147382,44171,767,Knox College
2017,Women,Golf,42692,12773,767,Knox College
2017,Women,Soccer,121299,36093,767,Knox College
2017,Women,Softball,114574,43009,767,Knox College
2017,Women,Swimming,12426,9013,767,Knox College
2017,Women,Tennis,30985,8413,767,Knox College
2017,Women,Total,637070,208534,767,Knox College
2017,Women,Track and Field Indoor,29780,9843,767,Knox College
2017,Women,Track and Field Outdoor,30352,10387,767,Knox College
2017,Women,Track and Field X Country,18048,8561,767,Knox College
2017,Women,Volleyball,89532,26271,767,Knox College
2018,Men,Baseball,137303,71894,569,Knox College
2018,Men,Basketball,143804,31235,569,Knox College
2018,Men,Football,293069,87336,569,Knox College
2018,Men,Golf,97575,62718,569,Knox College
2018,Men,Soccer,160732,65730,569,Knox College
2018,Men,Swimming and Diving,12141,8530,569,Knox College
2018,Men,Tennis,34599,11127,569,Knox College
2018,Men,Total,958908,370526,569,Knox College
2018,Men,Track and Field Indoor,30553,12661,569,Knox College
2018,Men,Track and Field Outdoor,30553,12661,569,Knox College
2018,Men,Track and Field X Country,18579,6634,569,Knox College
2018,Women,Basketball,146490,41971,740,Knox College
2018,Women,Golf,51895,16393,740,Knox College
2018,Women,Soccer,138972,61550,740,Knox College
2018,Women,Softball,83776,31823,740,Knox College
2018,Women,Swimming and Diving,14995,11187,740,Knox College
2018,Women,Tennis,35797,11294,740,Knox College
2018,Women,Total,644014,231332,740,Knox College
2018,Women,Track and Field Indoor,28610,10023,740,Knox College
2018,Women,Track and Field Outdoor,28610,10023,740,Knox College
2018,Women,Track and Field X Country,19179,6652,740,Knox College
2018,Women,Volleyball,95690,30416,740,Knox College
2019,Men,Baseball,105577,41149,527,Knox College
2019,Men,Basketball,151363,47171,527,Knox College
2019,Men,Football,315925,74964,527,Knox College
2019,Men,Golf,60737,23163,527,Knox College
2019,Men,Soccer,144339,49149,527,Knox College
2019,Men,Swimming,15454,9647,527,Knox College
2019,Men,Tennis,30375,6467,527,Knox College
2019,Men,Total,914003,282959,527,Knox College
2019,Men,Track and Field Indoor,34650,14603,527,Knox College
2019,Men,Track and Field Outdoor,24760,4713,527,Knox College
2019,Men,Track and Field X Country,30823,11933,527,Knox College
2019,Women,Basketball,142860,42106,696,Knox College
2019,Women,Golf,50776,12979,696,Knox College
2019,Women,Soccer,120260,31692,696,Knox College
2019,Women,Softball,77929,25778,696,Knox College
2019,Women,Swimming and Diving,18993,8320,696,Knox College
2019,Women,Tennis,34546,7172,696,Knox College
2019,Women,Total,630655,186521,696,Knox College
2019,Women,Track and Field Indoor,32999,13292,696,Knox College
2019,Women,Track and Field Outdoor,23874,4168,696,Knox College
2019,Women,Track and Field X Country,29968,10730,696,Knox College
2019,Women,Volleyball,98450,30284,696,Knox College
2020,Men,Baseball,113428,43132,486,Knox College
2020,Men,Basketball,116349,13960,486,Knox College
2020,Men,Golf,56325,26482,486,Knox College
2020,Men,Soccer,96275,21673,486,Knox College
2020,Men,Total,462619,145381,486,Knox College
2020,Men,Track and Field Indoor,40121,20067,486,Knox College
2020,Men,Track and Field Outdoor,40121,20067,486,Knox College
2020,Women,Basketball,119840,21924,633,Knox College
2020,Women,Golf,42751,14908,633,Knox College
2020,Women,Soccer,93479,12508,633,Knox College
2020,Women,Softball,85478,26241,633,Knox College
2020,Women,Total,505306,128346,633,Knox College
2020,Women,Track and Field Indoor,41344,20552,633,Knox College
2020,Women,Track and Field Outdoor,41344,20552,633,Knox College
2020,Women,Volleyball,81070,11661,633,Knox College
2021,Men,Baseball,134302,77985,489,Knox College
2021,Men,Basketball,183861,62726,489,Knox College
2021,Men,Football,435300,60520,489,Knox College
2021,Men,Golf,73850,53942,489,Knox College
2021,Men,Soccer,153672,48624,489,Knox College
2021,Men,Swimming,15342,12109,489,Knox College
2021,Men,Total,1112628,372100,489,Knox College
2021,Men,Track and Field Indoor,41841,22696,489,Knox College
2021,Men,Track and Field Outdoor,41841,22696,489,Knox College
2021,Men,Track and Field X Country,32619,10802,489,Knox College
2021,Women,Basketball,175346,79905,640,Knox College
2021,Women,Golf,46048,14461,640,Knox College
2021,Women,Soccer,139770,30281,640,Knox College
2021,Women,Softball,109071,42383,640,Knox College
2021,Women,Swimming,17856,14325,640,Knox College
2021,Women,Total,717476,266596,640,Knox College
2021,Women,Track and Field Indoor,35366,16102,640,Knox College
2021,Women,Track and Field Outdoor,35366,16102,640,Knox College
2021,Women,Track and Field X Country,33222,10688,640,Knox College
2021,Women,Volleyball,125431,42349,640,Knox College
2022,Men,Baseball,283340,110184,462,Knox College
2022,Men,Basketball,256384,68275,462,Knox College
2022,Men,Football,610950,165163,462,Knox College
2022,Men,Golf,122908,48880,462,Knox College
2022,Men,Soccer,202172,54375,462,Knox College
2022,Men,Swimming,41160,15438,462,Knox College
2022,Men,Total,1673539,283601,462,Knox College
2022,Men,Track and Field Indoor,52358,20109,462,Knox College
2022,Men,Track and Field Outdoor,52358,20109,462,Knox College
2022,Men,Track and Field X Country,51909,14506,462,Knox College
2022,Women,Basketball,287873,83512,585,Knox College
2022,Women,Golf,44501,9775,585,Knox College
2022,Women,Soccer,152815,45086,585,Knox College
2022,Women,Softball,175303,48859,585,Knox College
2022,Women,Swimming,43479,16597,585,Knox College
2022,Women,Total,1016788,218329,585,Knox College
2022,Women,Track and Field Indoor,49709,18380,585,Knox College
2022,Women,Track and Field Outdoor,49709,18380,585,Knox College
2022,Women,Track and Field X Country,46901,12035,585,Knox College
2022,Women,Volleyball,166498,49217,585,Knox College
2003,Men,Basketball,63249,18404,566,Lake Forest College
2003,Men,Football,110198,36598,566,Lake Forest College
2003,Men,Ice Hockey,122255,49280,566,Lake Forest College
2003,Men,Soccer,20451,9801,566,Lake Forest College
2003,Men,Swimming and Diving,33491,12830,566,Lake Forest College
2003,Men,Tennis,12862,6862,566,Lake Forest College
2003,Men,Total,372176,138420,566,Lake Forest College
2003,Men,Track and Field X Country,9670,4645,566,Lake Forest College
2003,Women,Basketball,84715,19815,758,Lake Forest College
2003,Women,Ice Hockey,55474,30099,758,Lake Forest College
2003,Women,Soccer,26947,9097,758,Lake Forest College
2003,Women,Softball,36971,9421,758,Lake Forest College
2003,Women,Swimming and Diving,33492,12831,758,Lake Forest College
2003,Women,Tennis,20303,5390,758,Lake Forest College
2003,Women,Total,308441,107292,758,Lake Forest College
2003,Women,Track and Field X Country,9671,4646,758,Lake Forest College
2003,Women,Volleyball,40868,15993,758,Lake Forest College
2004,Men,Basketball,85263,25863,564,Lake Forest College
2004,Men,Football,155873,34523,564,Lake Forest College
2004,Men,Ice Hockey,146331,48261,564,Lake Forest College
2004,Men,Soccer,20071,8921,564,Lake Forest College
2004,Men,Swimming and Diving,36072,11972,564,Lake Forest College
2004,Men,Tennis,15312,7062,564,Lake Forest College
2004,Men,Total,468977,141633,564,Lake Forest College
2004,Men,Track and Field X Country,10055,5031,564,Lake Forest College
2004,Women,Basketball,93616,26016,802,Lake Forest College
2004,Women,Ice Hockey,71548,27999,802,Lake Forest College
2004,Women,Soccer,31388,9489,802,Lake Forest College
2004,Women,Softball,58700,9750,802,Lake Forest College
2004,Women,Swimming and Diving,36072,11972,802,Lake Forest College
2004,Women,Tennis,15890,5440,802,Lake Forest College
2004,Women,Total,381594,111421,802,Lake Forest College
2004,Women,Track and Field X Country,10056,5031,802,Lake Forest College
2004,Women,Volleyball,64324,15724,802,Lake Forest College
2005,Men,Basketball,64746,19996,586,Lake Forest College
2005,Men,Football,114088,36888,586,Lake Forest College
2005,Men,Ice Hockey,130315,54040,586,Lake Forest College
2005,Men,Soccer,25267,13742,586,Lake Forest College
2005,Men,Swimming and Diving,32180,12468,586,Lake Forest College
2005,Men,Tennis,14230,6580,586,Lake Forest College
2005,Men,Total,390807,148545,586,Lake Forest College
2005,Men,Track and Field X Country,9981,4831,586,Lake Forest College
2005,Women,Basketball,92690,22390,812,Lake Forest College
2005,Women,Ice Hockey,58270,33220,812,Lake Forest College
2005,Women,Soccer,35336,9711,812,Lake Forest College
2005,Women,Softball,42628,15628,812,Lake Forest College
2005,Women,Swimming and Diving,34033,14321,812,Lake Forest College
2005,Women,Tennis,22953,5053,812,Lake Forest College
2005,Women,Total,338995,121508,812,Lake Forest College
2005,Women,Track and Field X Country,9982,4832,812,Lake Forest College
2005,Women,Volleyball,43103,16353,812,Lake Forest College
2006,Men,Basketball,89269,21844,579,Lake Forest College
2006,Men,Football,128600,39970,579,Lake Forest College
2006,Men,Ice Hockey,130842,51867,579,Lake Forest College
2006,Men,Soccer,24228,12353,579,Lake Forest College
2006,Men,Swimming and Diving,29145,9770,579,Lake Forest College
2006,Men,Tennis,20253,7403,579,Lake Forest College
2006,Men,Total,434070,147590,579,Lake Forest College
2006,Men,Track and Field X Country,11733,4383,579,Lake Forest College
2006,Women,Basketball,98389,27439,796,Lake Forest College
2006,Women,Ice Hockey,70660,36510,796,Lake Forest College
2006,Women,Soccer,36806,11731,796,Lake Forest College
2006,Women,Softball,48524,19474,796,Lake Forest College
2006,Women,Swimming and Diving,29789,10414,796,Lake Forest College
2006,Women,Tennis,19988,5963,796,Lake Forest College
2006,Women,Total,360467,132242,796,Lake Forest College
2006,Women,Track and Field X Country,11734,4384,796,Lake Forest College
2006,Women,Volleyball,44577,16327,796,Lake Forest College
2007,Men,Basketball,91414,22414,574,Lake Forest College
2007,Men,Football,147714,57574,574,Lake Forest College
2007,Men,Ice Hockey,139935,57410,574,Lake Forest College
2007,Men,Soccer,24312,12287,574,Lake Forest College
2007,Men,Swimming and Diving,32037,11725,574,Lake Forest College
2007,Men,Tennis,20983,9283,574,Lake Forest College
2007,Men,Total,468360,176658,574,Lake Forest College
2007,Men,Track and Field X Country,11965,5965,574,Lake Forest College
2007,Women,Basketball,102967,24667,839,Lake Forest College
2007,Women,Ice Hockey,74182,38032,839,Lake Forest College
2007,Women,Soccer,47378,15003,839,Lake Forest College
2007,Women,Softball,45680,15580,839,Lake Forest College
2007,Women,Swimming and Diving,33180,12867,839,Lake Forest College
2007,Women,Tennis,22025,7560,839,Lake Forest College
2007,Women,Total,389099,140896,839,Lake Forest College
2007,Women,Track and Field X Country,11965,5965,839,Lake Forest College
2007,Women,Volleyball,51722,21222,839,Lake Forest College
2008,Men,Basketball,101832,29982,557,Lake Forest College
2008,Men,Football,157196,55321,557,Lake Forest College
2008,Men,Ice Hockey,156733,69233,557,Lake Forest College
2008,Men,Soccer,29612,17487,557,Lake Forest College
2008,Men,Swimming and Diving,32732,10857,557,Lake Forest College
2008,Men,Tennis,29487,10537,557,Lake Forest College
2008,Men,Total,519590,198915,557,Lake Forest College
2008,Men,Track and Field X Country,11998,5498,557,Lake Forest College
2008,Women,Basketball,90413,25163,785,Lake Forest College
2008,Women,Ice Hockey,81051,41951,785,Lake Forest College
2008,Women,Soccer,54039,17914,785,Lake Forest College
2008,Women,Softball,49909,18409,785,Lake Forest College
2008,Women,Swimming and Diving,35989,14114,785,Lake Forest College
2008,Women,Tennis,21880,7605,785,Lake Forest College
2008,Women,Total,398518,156393,785,Lake Forest College
2008,Women,Track and Field X Country,16227,9727,785,Lake Forest College
2008,Women,Volleyball,49010,21510,785,Lake Forest College
2009,Men,Basketball,95706,23856,559,Lake Forest College
2009,Men,Football,195691,49816,559,Lake Forest College
2009,Men,Ice Hockey,147442,59392,559,Lake Forest College
2009,Men,Soccer,28609,14784,559,Lake Forest College
2009,Men,Swimming and Diving,35152,13277,559,Lake Forest College
2009,Men,Tennis,29560,10385,559,Lake Forest College
2009,Men,Total,545336,178186,559,Lake Forest College
2009,Men,Track and Field X Country,13176,6676,559,Lake Forest College
2009,Women,Basketball,86385,24135,812,Lake Forest College
2009,Women,Ice Hockey,81376,38776,812,Lake Forest College
2009,Women,Soccer,51481,15356,812,Lake Forest College
2009,Women,Softball,46982,16482,812,Lake Forest College
2009,Women,Swimming and Diving,35934,14058,812,Lake Forest College
2009,Women,Tennis,22126,7626,812,Lake Forest College
2009,Women,Total,385157,142806,812,Lake Forest College
2009,Women,Track and Field X Country,16990,10490,812,Lake Forest College
2009,Women,Volleyball,43883,15883,812,Lake Forest College
2010,Men,Basketball,109233,27205,553,Lake Forest College
2010,Men,Football,209674,55465,553,Lake Forest College
2010,Men,Ice Hockey,122607,63578,553,Lake Forest College
2010,Men,Soccer,40140,17509,553,Lake Forest College
2010,Men,Swimming and Diving,37082,11907,553,Lake Forest College
2010,Men,Tennis,34975,11212,553,Lake Forest College
2010,Men,Total,565495,191911,553,Lake Forest College
2010,Men,Track and Field X Country,11784,5035,553,Lake Forest College
2010,Women,Basketball,93189,26123,842,Lake Forest College
2010,Women,Ice Hockey,95531,42202,842,Lake Forest College
2010,Women,Soccer,84092,17073,842,Lake Forest College
2010,Women,Softball,48272,16884,842,Lake Forest College
2010,Women,Swimming and Diving,43494,18319,842,Lake Forest College
2010,Women,Tennis,32128,9190,842,Lake Forest College
2010,Women,Total,458282,154925,842,Lake Forest College
2010,Women,Track and Field X Country,15812,9062,842,Lake Forest College
2010,Women,Volleyball,45764,16072,842,Lake Forest College
2011,Men,Basketball,143522,29463,607,Lake Forest College
