Year,Gender,Total Expense,Operating Expense,Undergrads,School,Sport
2010,Men,39188,20358,648,Monmouth College,Track & Field (Outdoor)
2010,Men,45864,6698,648,Monmouth College,Cross Country
2010,Men,124240,47414,648,Monmouth College,All Track Combined
2010,Women,64101,23452,699,Monmouth College,Basketball
2010,Women,19794,10672,699,Monmouth College,Golf
2010,Women,28199,18019,699,Monmouth College,Soccer
2010,Women,28740,27465,699,Monmouth College,Softball
2010,Women,34467,10239,699,Monmouth College,Swimming & Diving
2010,Women,12954,8227,699,Monmouth College,Tennis
2010,Women,316809,149254,699,Monmouth College,Total
2010,Women,25864,13436,699,Monmouth College,Track & Field (Indoor)
2010,Women,25864,13436,699,Monmouth College,Track & Field (Outdoor)
2010,Women,25799,3768,699,Monmouth College,Cross Country
2010,Women,51027,20540,699,Monmouth College,Volleyball
2010,Women,77527,30640,699,Monmouth College,All Track Combined
2011,Men,34900,26295,609,Monmouth College,Baseball
2011,Men,89830,20833,609,Monmouth College,Basketball
2011,Men,162383,37594,609,Monmouth College,Football
2011,Men,62479,14511,609,Monmouth College,Golf
2011,Men,60549,17663,609,Monmouth College,Soccer
2011,Men,23521,8984,609,Monmouth College,Swimming & Diving
2011,Men,54522,15029,609,Monmouth College,Tennis
2011,Men,621693,174336,609,Monmouth College,Total
2011,Men,55132,14346,609,Monmouth College,Track & Field (Indoor)
2011,Men,46249,13151,609,Monmouth College,Track & Field (Outdoor)
2011,Men,32128,5930,609,Monmouth College,Cross Country
2011,Men,133509,33427,609,Monmouth College,All Track Combined
2011,Women,82965,22000,657,Monmouth College,Basketball
2011,Women,24322,4200,657,Monmouth College,Golf
2011,Women,30721,11520,657,Monmouth College,Soccer
2011,Women,26673,20028,657,Monmouth College,Softball
2011,Women,57122,20126,657,Monmouth College,Swimming & Diving
2011,Women,66727,8555,657,Monmouth College,Tennis
2011,Women,436830,130755,657,Monmouth College,Total
2011,Women,49358,11557,657,Monmouth College,Track & Field (Indoor)
2011,Women,33608,11557,657,Monmouth College,Track & Field (Outdoor)
2011,Women,30743,5018,657,Monmouth College,Cross Country
2011,Women,34591,16194,657,Monmouth College,Volleyball
2011,Women,113709,28132,657,Monmouth College,All Track Combined
2012,Men,38738,26259,568,Monmouth College,Baseball
2012,Men,101625,20833,568,Monmouth College,Basketball
2012,Men,204619,47594,568,Monmouth College,Football
2012,Men,57281,14511,568,Monmouth College,Golf
2012,Men,32159,11520,568,Monmouth College,Soccer
2012,Men,33727,4860,568,Monmouth College,Swimming & Diving
2012,Men,54849,15029,568,Monmouth College,Tennis
2012,Men,609346,173667,568,Monmouth College,Total
2012,Men,28545,13436,568,Monmouth College,Track & Field (Indoor)
2012,Men,28545,13436,568,Monmouth College,Track & Field (Outdoor)
2012,Men,29258,6189,568,Monmouth College,Cross Country
2012,Men,86348,33061,568,Monmouth College,All Track Combined
2012,Women,57070,22000,655,Monmouth College,Basketball
2012,Women,16410,11260,655,Monmouth College,Golf
2012,Women,26010,17663,655,Monmouth College,Soccer
2012,Women,54413,20028,655,Monmouth College,Softball
2012,Women,57635,23491,655,Monmouth College,Swimming & Diving
2012,Women,12205,6794,655,Monmouth College,Tennis
2012,Women,355529,145905,655,Monmouth College,Total
2012,Women,27600,12648,655,Monmouth College,Track & Field (Indoor)
2012,Women,25696,11066,655,Monmouth College,Track & Field (Outdoor)
2012,Women,31002,4761,655,Monmouth College,Cross Country
2012,Women,47488,16194,655,Monmouth College,Volleyball
2012,Women,84298,28475,655,Monmouth College,All Track Combined
2013,Men,64937,52620,560,Monmouth College,Baseball
2013,Men,111123,23858,560,Monmouth College,Basketball
2013,Men,174136,50287,560,Monmouth College,Football
2013,Men,58964,23787,560,Monmouth College,Golf
2013,Men,33155,23291,560,Monmouth College,Soccer
2013,Men,43285,21140,560,Monmouth College,Swimming & Diving
2013,Men,61992,20038,560,Monmouth College,Tennis
2013,Men,695225,221367,560,Monmouth College,Total
2013,Men,32646,16692,560,Monmouth College,Track & Field (Indoor)
2013,Men,32646,16692,560,Monmouth College,Track & Field (Outdoor)
2013,Men,20469,4515,560,Monmouth College,Cross Country
2013,Men,61872,42592,560,Monmouth College,Water Polo
2013,Men,85761,37899,560,Monmouth College,All Track Combined
2013,Women,77075,27764,679,Monmouth College,Basketball
2013,Women,26752,18149,679,Monmouth College,Golf
2013,Women,28566,16977,679,Monmouth College,Soccer
2013,Women,41570,30373,679,Monmouth College,Softball
2013,Women,44795,22650,679,Monmouth College,Swimming & Diving
2013,Women,12120,6523,679,Monmouth College,Tennis
2013,Women,415138,178467,679,Monmouth College,Total
2013,Women,28366,12412,679,Monmouth College,Track & Field (Indoor)
2013,Women,28366,12412,679,Monmouth College,Track & Field (Outdoor)
2013,Women,21114,5160,679,Monmouth College,Cross Country
2013,Women,57852,24529,679,Monmouth College,Volleyball
2013,Women,48562,29282,679,Monmouth College,Water Polo
2013,Women,77846,29984,679,Monmouth College,All Track Combined
2014,Men,27599,15187,578,Monmouth College,Baseball
2014,Men,112734,21709,578,Monmouth College,Basketball
2014,Men,188367,55101,578,Monmouth College,Football
2014,Men,15388,10162,578,Monmouth College,Golf
2014,Men,26118,15556,578,Monmouth College,Soccer
2014,Men,52422,13152,578,Monmouth College,Swimming & Diving
2014,Men,15524,10443,578,Monmouth College,Tennis
2014,Men,620600,195238,578,Monmouth College,Total
2014,Men,52859,13703,578,Monmouth College,Track & Field (Indoor)
2014,Men,50511,12795,578,Monmouth College,Track & Field (Outdoor)
2014,Men,34753,2552,578,Monmouth College,Cross Country
2014,Men,44325,24878,578,Monmouth College,Water Polo
2014,Men,138123,29050,578,Monmouth College,All Track Combined
2014,Women,69961,2460,694,Monmouth College,Basketball
2014,Women,20833,12292,694,Monmouth College,Golf
2014,Women,31267,18967,694,Monmouth College,Soccer
2014,Women,21293,10121,694,Monmouth College,Softball
2014,Women,38888,14028,694,Monmouth College,Swimming & Diving
2014,Women,14773,9316,694,Monmouth College,Tennis
2014,Women,417534,131685,694,Monmouth College,Total
2014,Women,48873,12915,694,Monmouth College,Track & Field (Indoor)
2014,Women,49013,14121,694,Monmouth College,Track & Field (Outdoor)
2014,Women,34753,4398,694,Monmouth College,Cross Country
2014,Women,47954,12588,694,Monmouth College,Volleyball
2014,Women,39926,20479,694,Monmouth College,Water Polo
2014,Women,132639,31434,694,Monmouth College,All Track Combined
2015,Men,70630,45613,556,Monmouth College,Baseball
2015,Men,80236,22140,556,Monmouth College,Basketball
2015,Men,336999,76943,556,Monmouth College,Football
2015,Men,47686,23222,556,Monmouth College,Golf
2015,Men,67957,22576,556,Monmouth College,Soccer
2015,Men,47672,12842,556,Monmouth College,Swimming & Diving
2015,Men,31334,15987,556,Monmouth College,Tennis
2015,Men,844550,287660,556,Monmouth College,Total
2015,Men,40314,12989,556,Monmouth College,Track & Field (Indoor)
2015,Men,40349,13551,556,Monmouth College,Track & Field (Outdoor)
2015,Men,25792,3646,556,Monmouth College,Cross Country
2015,Men,55581,38151,556,Monmouth College,Water Polo
2015,Men,106455,30186,556,Monmouth College,All Track Combined
2015,Women,45124,21420,610,Monmouth College,Basketball
2015,Women,42177,12092,610,Monmouth College,Golf
2015,Women,38127,20121,610,Monmouth College,Soccer
2015,Women,47811,30559,610,Monmouth College,Softball
2015,Women,47544,11558,610,Monmouth College,Swimming & Diving
2015,Women,31334,9114,610,Monmouth College,Tennis
2015,Women,474263,178062,610,Monmouth College,Total
2015,Women,39031,12607,610,Monmouth College,Track & Field (Indoor)
2015,Women,38469,12045,610,Monmouth College,Track & Field (Outdoor)
2015,Women,26378,5634,610,Monmouth College,Cross Country
2015,Women,72606,19067,610,Monmouth College,Volleyball
2015,Women,45662,23845,610,Monmouth College,Water Polo
2015,Women,103878,30286,610,Monmouth College,All Track Combined
2016,Men,91957,31189,541,Monmouth College,Baseball
2016,Men,91173,29487,541,Monmouth College,Basketball
2016,Men,396530,147422,541,Monmouth College,Football
2016,Men,64574,20032,541,Monmouth College,Golf
2016,Men,96578,32448,541,Monmouth College,Lacrosse
2016,Men,59178,21478,541,Monmouth College,Soccer
2016,Men,70509,22743,541,Monmouth College,Swimming & Diving
2016,Men,51283,18534,541,Monmouth College,Tennis
2016,Men,1104342,409278,541,Monmouth College,Total
2016,Men,46633,17499,541,Monmouth College,Track & Field (Indoor)
2016,Men,46633,17499,541,Monmouth College,Track & Field (Outdoor)
2016,Men,38969,20138,541,Monmouth College,Cross Country
2016,Men,50325,30809,541,Monmouth College,Water Polo
2016,Men,132235,55136,541,Monmouth College,All Track Combined
2016,Women,77301,29121,583,Monmouth College,Basketball
2016,Women,52707,11867,583,Monmouth College,Golf
2016,Women,96441,32281,583,Monmouth College,Lacrosse
2016,Women,70082,18202,583,Monmouth College,Soccer
2016,Women,83483,25116,583,Monmouth College,Softball
2016,Women,71833,21389,583,Monmouth College,Swimming & Diving
2016,Women,40943,8194,583,Monmouth College,Tennis
2016,Women,744317,220214,583,Monmouth College,Total
2016,Women,42743,11515,583,Monmouth College,Track & Field (Indoor)
2016,Women,42743,11515,583,Monmouth College,Track & Field (Outdoor)
2016,Women,46731,7863,583,Monmouth College,Cross Country
2016,Women,71452,21885,583,Monmouth College,Volleyball
2016,Women,47858,21266,583,Monmouth College,Water Polo
2016,Women,132217,30893,583,Monmouth College,All Track Combined
2017,Men,97817,48567,499,Monmouth College,Baseball
2017,Men,76938,17327,499,Monmouth College,Basketball
2017,Men,297214,60890,499,Monmouth College,Football
2017,Men,32066,21491,499,Monmouth College,Golf
2017,Men,77988,22018,499,Monmouth College,Lacrosse
2017,Men,62414,19852,499,Monmouth College,Soccer
2017,Men,39639,15907,499,Monmouth College,Swimming & Diving
2017,Men,39387,19207,499,Monmouth College,Tennis
2017,Men,873651,282125,499,Monmouth College,Total
2017,Men,40693,14610,499,Monmouth College,Track & Field (Indoor)
2017,Men,40695,14611,499,Monmouth College,Track & Field (Outdoor)
2017,Men,25858,5638,499,Monmouth College,Cross Country
2017,Men,42942,22007,499,Monmouth College,Water Polo
2017,Men,107246,34859,499,Monmouth College,All Track Combined
2017,Women,82615,29623,509,Monmouth College,Basketball
2017,Women,34829,7840,509,Monmouth College,Golf
2017,Women,63649,20948,509,Monmouth College,Lacrosse
2017,Women,64736,15600,509,Monmouth College,Soccer
2017,Women,65006,31789,509,Monmouth College,Softball
2017,Women,33071,13489,509,Monmouth College,Swimming & Diving
2017,Women,23570,7215,509,Monmouth College,Tennis
2017,Women,552928,189427,509,Monmouth College,Total
2017,Women,32951,11562,509,Monmouth College,Track & Field (Indoor)
2017,Women,32954,11563,509,Monmouth College,Track & Field (Outdoor)
2017,Women,23966,6347,509,Monmouth College,Cross Country
2017,Women,59082,17646,509,Monmouth College,Volleyball
2017,Women,36499,15805,509,Monmouth College,Water Polo
2017,Women,89871,29472,509,Monmouth College,All Track Combined
2018,Men,94821,53231,456,Monmouth College,Baseball
2018,Men,105075,39546,456,Monmouth College,Basketball
2018,Men,309310,57369,456,Monmouth College,Football
2018,Men,32256,21236,456,Monmouth College,Golf
2018,Men,67544,27861,456,Monmouth College,Lacrosse
2018,Men,49541,16342,456,Monmouth College,Soccer
2018,Men,40095,23356,456,Monmouth College,Swimming & Diving
2018,Men,33963,17436,456,Monmouth College,Tennis
2018,Men,897256,329884,456,Monmouth College,Total
2018,Men,52668,21864,456,Monmouth College,Track & Field (Indoor)
2018,Men,52668,21863,456,Monmouth College,Track & Field (Outdoor)
2018,Men,19024,5383,456,Monmouth College,Cross Country
2018,Men,40291,24397,456,Monmouth College,Water Polo
2018,Men,124360,49110,456,Monmouth College,All Track Combined
2018,Women,77414,27635,440,Monmouth College,Basketball
2018,Women,44164,11273,440,Monmouth College,Golf
2018,Women,69071,23730,440,Monmouth College,Lacrosse
2018,Women,52058,14171,440,Monmouth College,Soccer
2018,Women,58463,31319,440,Monmouth College,Softball
2018,Women,33846,17390,440,Monmouth College,Swimming & Diving
2018,Women,22070,5507,440,Monmouth College,Tennis
2018,Women,575958,215737,440,Monmouth College,Total
2018,Women,48532,16341,440,Monmouth College,Track & Field (Indoor)
2018,Women,48533,16342,440,Monmouth College,Track & Field (Outdoor)
2018,Women,21462,5661,440,Monmouth College,Cross Country
2018,Women,56958,17881,440,Monmouth College,Volleyball
2018,Women,43387,28487,440,Monmouth College,Water Polo
2018,Women,118527,38344,440,Monmouth College,All Track Combined
2019,Men,61435,21582,448,Monmouth College,Baseball
2019,Men,91463,26330,448,Monmouth College,Basketball
2019,Men,313629,70436,448,Monmouth College,Football
2019,Men,28810,14350,448,Monmouth College,Golf
2019,Men,57102,11926,448,Monmouth College,Lacrosse
2019,Men,56401,21434,448,Monmouth College,Soccer
2019,Men,40519,15294,448,Monmouth College,Swimming & Diving
2019,Men,23191,6469,448,Monmouth College,Tennis
2019,Men,770957,227188,448,Monmouth College,Total
2019,Men,48283,19843,448,Monmouth College,Track & Field (Indoor)
2019,Men,21229,4803,448,Monmouth College,Cross Country
2019,Men,28895,14721,448,Monmouth College,Water Polo
2019,Men,69512,24646,448,Monmouth College,All Track Combined
2019,Women,74255,25955,449,Monmouth College,Basketball
2019,Women,19898,7026,449,Monmouth College,Golf
2019,Women,46424,4625,449,Monmouth College,Lacrosse
2019,Women,60115,22925,449,Monmouth College,Soccer
2019,Women,40943,14982,449,Monmouth College,Softball
2019,Women,40328,15054,449,Monmouth College,Swimming & Diving
2019,Women,25754,7426,449,Monmouth College,Tennis
2019,Women,470524,148325,449,Monmouth College,Total
2019,Women,56930,18214,449,Monmouth College,Track & Field (Indoor)
2019,Women,22157,5561,449,Monmouth College,Cross Country
2019,Women,58064,19570,449,Monmouth College,Volleyball
2019,Women,25656,6987,449,Monmouth College,Water Polo
2019,Women,79087,23775,449,Monmouth College,All Track Combined
2020,Men,69286,28558,415,Monmouth College,Baseball
2020,Men,14901,4601,415,Monmouth College,Golf
2020,Men,69603,31172,415,Monmouth College,Lacrosse
2020,Men,21769,3094,415,Monmouth College,Tennis
2020,Men,227383,85432,415,Monmouth College,Total
2020,Men,51824,18007,415,Monmouth College,Track & Field (Outdoor)
2020,Men,51824,18007,415,Monmouth College,All Track Combined
2020,Women,11970,1670,432,Monmouth College,Golf
2020,Women,55987,13154,432,Monmouth College,Lacrosse
2020,Women,53482,17677,432,Monmouth College,Softball
2020,Women,19441,1972,432,Monmouth College,Tennis
2020,Women,191418,52532,432,Monmouth College,Total
2020,Women,50538,18059,432,Monmouth College,Track & Field (Outdoor)
2020,Women,50538,18059,432,Monmouth College,All Track Combined
2021,Men,108799,48604,365,Monmouth College,Baseball
2021,Men,92999,29040,365,Monmouth College,Basketball
2021,Men,336660,67875,365,Monmouth College,Football
2021,Men,27692,13207,365,Monmouth College,Golf
2021,Men,51331,23856,365,Monmouth College,Lacrosse
2021,Men,50828,15324,365,Monmouth College,Soccer
2021,Men,36383,10687,365,Monmouth College,Swimming & Diving
2021,Men,25207,10562,365,Monmouth College,Tennis
2021,Men,856541,250847,365,Monmouth College,Total
2021,Men,47734,10229,365,Monmouth College,Track & Field (Indoor)
2021,Men,52544,15673,365,Monmouth College,Track & Field (Outdoor)
2021,Men,26364,5790,365,Monmouth College,Cross Country
2021,Men,126642,31692,365,Monmouth College,All Track Combined
2021,Women,71383,26262,383,Monmouth College,Basketball
2021,Women,18328,3740,383,Monmouth College,Golf
2021,Women,66154,20019,383,Monmouth College,Soccer
2021,Women,73391,38610,383,Monmouth College,Softball
2021,Women,37250,12586,383,Monmouth College,Swimming & Diving
